id,code,name,county_id,constituency_id
93419ed9-0f83-4562-b8a5-c610e0657bad,155,Igembe Central Central,992dadcc-3dac-4128-9619-9a939d83796e,e4b2b5eb-be61-4e8c-ac9e-7babd9901179
b5de7e11-39b2-4e94-bbe9-bc38801feb99,156,Igembe Central West,992dadcc-3dac-4128-9619-9a939d83796e,e4b2b5eb-be61-4e8c-ac9e-7babd9901179
b8c3bd9f-bb59-4200-b236-9f136d38aaed,157,Igembe North East,992dadcc-3dac-4128-9619-9a939d83796e,48859335-354c-478a-8e8c-697432d41d22
2bb1cd7b-e46a-45f2-a25f-6aa5caa4879e,158,Igembe North Central,992dadcc-3dac-4128-9619-9a939d83796e,48859335-354c-478a-8e8c-697432d41d22
122a1935-e775-4308-97ce-e3b3142ee6c9,159,Igembe North West,992dadcc-3dac-4128-9619-9a939d83796e,48859335-354c-478a-8e8c-697432d41d22
f3bff4f9-9773-4bf0-b7f5-748c03954a2c,160,Tigania West East,992dadcc-3dac-4128-9619-9a939d83796e,29721c89-1011-4502-b9ee-33d5be2f2a1b
acccadff-9289-45c0-8c1a-a22d5b40cd5d,161,Tigania West Central,992dadcc-3dac-4128-9619-9a939d83796e,29721c89-1011-4502-b9ee-33d5be2f2a1b
8b9db669-6896-45fb-a83b-4f72dd1e0bda,162,Tigania West West,992dadcc-3dac-4128-9619-9a939d83796e,29721c89-1011-4502-b9ee-33d5be2f2a1b
c6300822-ed1e-484e-aabb-24d5b742f6eb,163,Tigania East East,992dadcc-3dac-4128-9619-9a939d83796e,7b3e46ce-5b8c-408e-afc8-31ce91f7f114
7c77026d-7bbe-4725-8705-e6566263c167,164,Tigania East Central,992dadcc-3dac-4128-9619-9a939d83796e,7b3e46ce-5b8c-408e-afc8-31ce91f7f114
e1f253fc-e7af-42a4-8782-1d9818e86188,165,Tigania East West,992dadcc-3dac-4128-9619-9a939d83796e,7b3e46ce-5b8c-408e-afc8-31ce91f7f114
e1c1d406-6a02-4436-80b9-e5ea4596ac85,166,North Imenti East,992dadcc-3dac-4128-9619-9a939d83796e,801f73ee-0e05-4899-a455-e19c4d2e0177
05c0975a-422b-4344-9fd8-84ca86bc0156,167,North Imenti Central,992dadcc-3dac-4128-9619-9a939d83796e,801f73ee-0e05-4899-a455-e19c4d2e0177
888f3b57-9bc8-40c5-91b1-7e824fae1123,168,North Imenti West,992dadcc-3dac-4128-9619-9a939d83796e,801f73ee-0e05-4899-a455-e19c4d2e0177
c60a19a8-e583-4eff-af07-01e3e4faf61f,169,Buuri East,992dadcc-3dac-4128-9619-9a939d83796e,d0cd44eb-9eef-4de7-a587-4f74c1da7db9
67d22b6b-29c6-4b93-9b99-de099031bdce,170,Buuri Central,992dadcc-3dac-4128-9619-9a939d83796e,d0cd44eb-9eef-4de7-a587-4f74c1da7db9
6bb8671a-0095-4fa3-90dc-c2a21c498571,171,Buuri West,992dadcc-3dac-4128-9619-9a939d83796e,d0cd44eb-9eef-4de7-a587-4f74c1da7db9
87fe1088-06b6-4915-b24b-332c619f699c,172,Central Imenti East,992dadcc-3dac-4128-9619-9a939d83796e,3de6d675-8065-42a0-b1e6-9c76c588a72d
212b9ebd-7716-4835-872d-d2b8f50a2b6e,173,Central Imenti Central,992dadcc-3dac-4128-9619-9a939d83796e,3de6d675-8065-42a0-b1e6-9c76c588a72d
8b9a2c8a-ae97-41e6-85cf-a9e860f40cab,174,Central Imenti West,992dadcc-3dac-4128-9619-9a939d83796e,3de6d675-8065-42a0-b1e6-9c76c588a72d
3dd5617e-fe95-4091-8274-2795b9392e3e,175,South Imenti East,992dadcc-3dac-4128-9619-9a939d83796e,3d414580-4cb3-4af6-8fd6-b02b1c239413
9706c5f4-bdcf-4ba1-95e7-5ba82d8fe4af,176,South Imenti Central,992dadcc-3dac-4128-9619-9a939d83796e,3d414580-4cb3-4af6-8fd6-b02b1c239413
6f132b65-4641-4ffc-8b62-1e0d557a2d29,177,South Imenti West,992dadcc-3dac-4128-9619-9a939d83796e,3d414580-4cb3-4af6-8fd6-b02b1c239413
94e9b463-bddb-4bb6-8cac-513af36d42b4,178,Maara East,13aa9c04-4fb0-4c59-8e61-c474f301364d,9f86c179-9570-4714-b354-2861416d49bb
21afa309-e843-4a00-8b2e-d88bbb7eb2c8,179,Maara Central,13aa9c04-4fb0-4c59-8e61-c474f301364d,9f86c179-9570-4714-b354-2861416d49bb
94d55f90-0667-48ae-9860-3a2011770c84,180,Maara West,13aa9c04-4fb0-4c59-8e61-c474f301364d,9f86c179-9570-4714-b354-2861416d49bb
afbd86fa-4861-4b83-a07c-2b8f53ef6fe2,181,Chuka/Igambang'ombe East,13aa9c04-4fb0-4c59-8e61-c474f301364d,5703a4b1-9bb8-4cc6-8021-38bc92bb0ab4
8aca6963-62d7-455c-bc26-875d14930558,182,Chuka/Igambang'ombe Central,13aa9c04-4fb0-4c59-8e61-c474f301364d,5703a4b1-9bb8-4cc6-8021-38bc92bb0ab4
6fbae591-05f8-4aea-91c3-e0dfeb544349,183,Chuka/Igambang'ombe West,13aa9c04-4fb0-4c59-8e61-c474f301364d,5703a4b1-9bb8-4cc6-8021-38bc92bb0ab4
7ae8d273-cb77-4562-917d-92c257842331,184,Tharaka East,13aa9c04-4fb0-4c59-8e61-c474f301364d,b958e5eb-565c-4663-a9b3-09c08c33447e
76d31f71-ad2a-44ad-8408-16a598776499,185,Tharaka Central,13aa9c04-4fb0-4c59-8e61-c474f301364d,b958e5eb-565c-4663-a9b3-09c08c33447e
1a1a9cd0-4ef8-4097-ab0b-e5c3b8352530,186,Tharaka West,13aa9c04-4fb0-4c59-8e61-c474f301364d,b958e5eb-565c-4663-a9b3-09c08c33447e
ce35496a-98cb-46e0-8bf4-6ff99a4538ec,187,Manyatta East,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,e75896bd-0a4b-44bd-9329-3211b4b467ed
0f9e2d4b-e515-4df1-9e51-10a851ff3a04,188,Manyatta Central,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,e75896bd-0a4b-44bd-9329-3211b4b467ed
bf7c1823-ec5e-4b2b-8b17-66f907b29ece,189,Manyatta West,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,e75896bd-0a4b-44bd-9329-3211b4b467ed
3e7649db-b11d-4dd8-9add-95348a53977f,190,Runyenjes East,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,6277390c-9fc5-47c2-a632-1ff8e16d8faf
99f2ae67-7e44-4426-a9c5-c548b2823409,191,Runyenjes Central,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,6277390c-9fc5-47c2-a632-1ff8e16d8faf
b1746562-7f43-41fa-b4bf-ae086bc8aa74,192,Runyenjes West,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,6277390c-9fc5-47c2-a632-1ff8e16d8faf
ba4a36f8-d394-4a50-872e-adbff9bbe8b8,193,Mbeere South East,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,923e8dda-15ca-4ec3-ae24-199f878a4420
142d4755-00a6-4a9e-8218-714868e9128d,194,Mbeere South Central,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,923e8dda-15ca-4ec3-ae24-199f878a4420
4687ed00-a91b-4e86-a3d2-91d380cd8c34,195,Mbeere South West,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,923e8dda-15ca-4ec3-ae24-199f878a4420
6d94066f-2426-4851-b205-fab3b67ad689,196,Mbeere North East,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,51330a7c-a005-473e-8cea-68533d00c857
b519409b-8b92-4b32-9b93-9d2b85f120f1,197,Mbeere North Central,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,51330a7c-a005-473e-8cea-68533d00c857
39491d2b-f81d-4914-ac4a-bf8342c6c331,198,Mbeere North West,ebc1c10e-c854-4f6f-ac0a-cd8321a1db70,51330a7c-a005-473e-8cea-68533d00c857
a2b0318c-4ce5-4b51-84ff-31bd50c18467,199,Mwingi North East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2fee04a9-d8e8-4520-af10-1d5ec0cbebe8
d5aa27a5-ac1e-4b5c-8830-5f89b9414013,200,Mwingi North Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2fee04a9-d8e8-4520-af10-1d5ec0cbebe8
3cc1eb54-69bb-4d23-b86d-a14cb6039d46,201,Mwingi North West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2fee04a9-d8e8-4520-af10-1d5ec0cbebe8
fb408541-d6b5-42eb-994c-618565e588e1,202,Mwingi West East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,80fcf803-23d3-425b-ace5-6016889a4c85
c04ad833-bd2f-458e-9d87-a22558b92053,203,Mwingi West Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,80fcf803-23d3-425b-ace5-6016889a4c85
bbd9de05-8c71-4435-bfef-9609820a84a2,204,Mwingi West West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,80fcf803-23d3-425b-ace5-6016889a4c85
944f19d5-bbf4-4f02-a44d-4e4406203751,205,Mwingi Central East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,23623d17-005d-4936-90a9-0b8a31f33ea2
f1bf5d9a-6a1c-48eb-b8d4-64602cfe61cd,206,Mwingi Central Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,23623d17-005d-4936-90a9-0b8a31f33ea2
7e994781-b39b-449a-b762-a5370c93b9b1,207,Mwingi Central West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,23623d17-005d-4936-90a9-0b8a31f33ea2
982391c6-ec0d-4bc5-8550-889a5bc898cf,208,Kitui West East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,38b9a255-e5b4-4cb5-a16a-f85b94f1d9e1
5f78ef2a-79f7-49ad-b230-e4f64ac35672,209,Kitui West Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,38b9a255-e5b4-4cb5-a16a-f85b94f1d9e1
ac967577-850d-4089-aa29-b340b4b16c02,210,Kitui West West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,38b9a255-e5b4-4cb5-a16a-f85b94f1d9e1
321b2700-afee-47f5-a38a-d984e10a3967,211,Kitui Rural East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,00c828b9-7feb-45ab-b6a3-7eeddf096183
02138b28-becc-4329-9d94-6ff9d878c583,212,Kitui Rural Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,00c828b9-7feb-45ab-b6a3-7eeddf096183
d78233f2-1ea4-4d1a-a1c5-f1de747d3728,213,Kitui Rural West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,00c828b9-7feb-45ab-b6a3-7eeddf096183
53d512dc-9abd-4ef0-8ef2-233f436cf180,214,Kitui Central East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,670cd40c-68fe-4e5f-9973-ad3b977aace4
b5eb641b-8887-4f81-a0c1-c1995e189fb9,215,Kitui Central Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,670cd40c-68fe-4e5f-9973-ad3b977aace4
246f5482-1cff-49d2-82a0-2167f2349fbd,216,Kitui Central West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,670cd40c-68fe-4e5f-9973-ad3b977aace4
6f62dcec-32ce-4ac6-80db-3418d27542c6,217,Kitui East East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2c8fdcc8-d207-4bab-85c2-757aaf96fbd1
6fc20151-63e4-43fc-92b5-04cf3c031c60,218,Kitui East Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2c8fdcc8-d207-4bab-85c2-757aaf96fbd1
3b688f9f-c1fd-4740-9945-591b41440a40,219,Kitui East West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,2c8fdcc8-d207-4bab-85c2-757aaf96fbd1
4c29e457-9c4a-49f1-ae0e-36950eff04ff,220,Kitui South East,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,ac27a2fe-2cf7-4cf3-b662-18469c4ae746
5a8bec9e-e932-48a0-8cc6-84c21bf303cf,221,Kitui South Central,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,ac27a2fe-2cf7-4cf3-b662-18469c4ae746
81df098b-a663-4283-b7e8-a2cd2ca21e74,222,Kitui South West,c586ab9a-55dc-4f4b-b2bd-f7906ec59060,ac27a2fe-2cf7-4cf3-b662-18469c4ae746
7e25af9b-2c2d-4442-9d5f-34c213a3db59,223,Masinga East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,889c4e7d-5a88-48c9-8c78-01c32a085ce7
8135de05-046c-41c2-b83a-7fb249e17aae,224,Masinga Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,889c4e7d-5a88-48c9-8c78-01c32a085ce7
89e9e86e-d698-4533-a7a2-7e476ee283d2,225,Masinga West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,889c4e7d-5a88-48c9-8c78-01c32a085ce7
f10d35ee-a188-42ff-bf96-5147c090cdba,226,Yatta East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,2e4e3a7f-ac43-4366-9bb9-a29d983456a0
51b4c48a-38e9-49ad-a767-dd0b967d7489,227,Yatta Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,2e4e3a7f-ac43-4366-9bb9-a29d983456a0
3a2074e1-4a0b-4be9-9262-4b38944b2fda,228,Yatta West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,2e4e3a7f-ac43-4366-9bb9-a29d983456a0
776b4569-add6-40a4-8767-c21e986c2c15,229,Kangundo East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,c10ea281-75ee-44ec-ba7c-2b8d397b013f
b1a33bfa-dff1-45af-85c8-d7e1abcd6086,230,Kangundo Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,c10ea281-75ee-44ec-ba7c-2b8d397b013f
62df8ce5-a402-4bd4-9b57-d6e07ca79626,231,Kangundo West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,c10ea281-75ee-44ec-ba7c-2b8d397b013f
2cf6d026-2ace-4135-8a9b-c540883bdc36,232,Matungulu East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,7a85125a-d437-4a0a-8789-6428bbaf5c3d
6ea86dd4-2ad0-4300-aa64-2c9276dcef85,233,Matungulu Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,7a85125a-d437-4a0a-8789-6428bbaf5c3d
e5ec6f91-e49c-4644-8f1e-b929ada57d89,234,Matungulu West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,7a85125a-d437-4a0a-8789-6428bbaf5c3d
6eec2ef8-466c-45cc-862d-c6bb52dbc449,235,Kathiani East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,58ff5eb3-2c3a-4985-87d3-d891bf4f1436
437aff3a-0fa5-4083-88da-7af780714c19,236,Kathiani Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,58ff5eb3-2c3a-4985-87d3-d891bf4f1436
f1352819-78a1-4474-a3f5-7f80f36a67ac,237,Kathiani West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,58ff5eb3-2c3a-4985-87d3-d891bf4f1436
41e2ff53-7da3-4b48-8b12-7d8656e02854,238,Mavoko East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,dc94a2c6-fa3a-41c5-ad45-16ae011e1bcb
e926b0af-1c30-48ac-bfe8-8c2166224188,239,Mavoko Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,dc94a2c6-fa3a-41c5-ad45-16ae011e1bcb
24930b38-1929-4208-852f-9c271b48bb61,240,Mavoko West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,dc94a2c6-fa3a-41c5-ad45-16ae011e1bcb
38b5c521-966f-4932-857b-da29bc002826,241,Machakos Town East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,9f829f6e-452e-43f8-bb52-a15a6866eaf2
9efbc829-779e-4fe4-bfa3-6d73b6db64e6,242,Machakos Town Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,9f829f6e-452e-43f8-bb52-a15a6866eaf2
8a05022c-c160-47ae-af6b-bc5996e7897a,243,Machakos Town West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,9f829f6e-452e-43f8-bb52-a15a6866eaf2
3c8797bb-0b0d-4701-91ed-9a3cf523625e,244,Mwala East,9104566d-90e3-4914-8d4a-bcedafa6b2d7,1d272003-1ec3-4f91-a402-6e3ce452ea56
55d95b9d-6d53-4ae8-a354-952b24b800e4,245,Mwala Central,9104566d-90e3-4914-8d4a-bcedafa6b2d7,1d272003-1ec3-4f91-a402-6e3ce452ea56
708bb5d5-f818-4d02-aa88-32b422521640,246,Mwala West,9104566d-90e3-4914-8d4a-bcedafa6b2d7,1d272003-1ec3-4f91-a402-6e3ce452ea56
a93fdb19-1382-4b31-a864-5b521bd5ceee,247,Mbooni East,20ba6057-3c19-4021-976b-eebf7d21f4ac,ef0dede5-753b-4a9a-a7dd-8995cd83c719
c5198ab3-1c08-4856-a0ef-882b0fe77bc1,248,Mbooni Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,ef0dede5-753b-4a9a-a7dd-8995cd83c719
355db6e0-216c-4b2c-bd72-e1b17d10858e,249,Mbooni West,20ba6057-3c19-4021-976b-eebf7d21f4ac,ef0dede5-753b-4a9a-a7dd-8995cd83c719
ee8168ec-4773-4b76-bd71-5f63a612b8b2,250,Kilome East,20ba6057-3c19-4021-976b-eebf7d21f4ac,c7fbf093-1e19-4164-af88-defcedda5ae2
fb09cc2d-e2ce-461c-8a80-e2d24bb02ec6,251,Kilome Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,c7fbf093-1e19-4164-af88-defcedda5ae2
dd179906-bf10-49f2-8ad3-01da5a7740e6,252,Kilome West,20ba6057-3c19-4021-976b-eebf7d21f4ac,c7fbf093-1e19-4164-af88-defcedda5ae2
fe72db70-2e31-4201-a80e-c9280978fc27,253,Kaiti East,20ba6057-3c19-4021-976b-eebf7d21f4ac,a9cbdc3e-c94f-455e-831f-0302465d3f27
556a5428-fca0-4535-9f25-8047f26e7d8f,254,Kaiti Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,a9cbdc3e-c94f-455e-831f-0302465d3f27
5c957fa1-8e1d-487a-ae78-82915c05ac19,255,Kaiti West,20ba6057-3c19-4021-976b-eebf7d21f4ac,a9cbdc3e-c94f-455e-831f-0302465d3f27
2f978101-fe23-46bd-92ec-8afcbd0efd97,256,Makueni East,20ba6057-3c19-4021-976b-eebf7d21f4ac,96b53fea-2888-4120-b2f0-2ade69d6287e
8ec81750-104e-4b91-ba86-e7ee40b71f15,257,Makueni Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,96b53fea-2888-4120-b2f0-2ade69d6287e
a5cc87d3-14a9-4108-aef5-1498b888844c,258,Makueni West,20ba6057-3c19-4021-976b-eebf7d21f4ac,96b53fea-2888-4120-b2f0-2ade69d6287e
3e2148c0-c8cc-4789-8070-1c1bd7d5dc8c,259,Kibwezi West East,20ba6057-3c19-4021-976b-eebf7d21f4ac,81eec54f-e838-48d5-8ab7-eac8340e64d7
793bc626-11be-4fa5-ae7b-fc3d222f5ad5,260,Kibwezi West Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,81eec54f-e838-48d5-8ab7-eac8340e64d7
a53919f7-c085-40e6-beeb-1ea6672aa736,261,Kibwezi West West,20ba6057-3c19-4021-976b-eebf7d21f4ac,81eec54f-e838-48d5-8ab7-eac8340e64d7
9cb24ce5-d192-47be-bcbb-26cc5b30a559,262,Kibwezi East East,20ba6057-3c19-4021-976b-eebf7d21f4ac,c2e5c529-d242-430c-b93a-f573f8efa52f
5e012ab7-20ea-4ca5-b1f3-713c9a5d497b,263,Kibwezi East Central,20ba6057-3c19-4021-976b-eebf7d21f4ac,c2e5c529-d242-430c-b93a-f573f8efa52f
c7f6f9bb-bacb-46fd-b6ef-791d4c8a2946,264,Kibwezi East West,20ba6057-3c19-4021-976b-eebf7d21f4ac,c2e5c529-d242-430c-b93a-f573f8efa52f
feef642a-84bd-462f-adf0-7cb709281df0,265,Kinangop East,156bb4a8-42b9-4112-8933-90a018077ec0,ca26335d-edaa-47d3-8e8b-294b15ebe6fb
b502019f-e0de-485a-a575-2f392d477d62,266,Kinangop Central,156bb4a8-42b9-4112-8933-90a018077ec0,ca26335d-edaa-47d3-8e8b-294b15ebe6fb
eeff8862-4f2d-475e-bbb4-9d846365a6c8,267,Kinangop West,156bb4a8-42b9-4112-8933-90a018077ec0,ca26335d-edaa-47d3-8e8b-294b15ebe6fb
fd409e77-d7b6-4cdb-b736-5b045b6c5b97,268,Kipipiri East,156bb4a8-42b9-4112-8933-90a018077ec0,8bd18983-069c-48e2-a2da-29f40760b337
4d408e68-43f5-4831-abf3-ded4802e9621,269,Kipipiri Central,156bb4a8-42b9-4112-8933-90a018077ec0,8bd18983-069c-48e2-a2da-29f40760b337
49ec3bc5-bc5d-479f-a636-3d9fdc6c9381,270,Kipipiri West,156bb4a8-42b9-4112-8933-90a018077ec0,8bd18983-069c-48e2-a2da-29f40760b337
08d1e832-7334-45e9-8db6-11baf4b323d4,271,Ol Kalou East,156bb4a8-42b9-4112-8933-90a018077ec0,dd1d154b-578a-403f-8d09-cff7cdca77be
41f3ecbc-fbed-47ae-b437-777f34964db1,272,Ol Kalou Central,156bb4a8-42b9-4112-8933-90a018077ec0,dd1d154b-578a-403f-8d09-cff7cdca77be
54954ceb-52d8-434f-b49c-903cb6e68ef2,273,Ol Kalou West,156bb4a8-42b9-4112-8933-90a018077ec0,dd1d154b-578a-403f-8d09-cff7cdca77be
4ea50401-beeb-45b9-bc95-8470f50af890,274,Ol Jorok East,156bb4a8-42b9-4112-8933-90a018077ec0,f22a3ce1-d43c-4626-9ff0-3b03d1646dd1
48397c79-c2c6-4d33-a815-863c16bddccd,275,Ol Jorok Central,156bb4a8-42b9-4112-8933-90a018077ec0,f22a3ce1-d43c-4626-9ff0-3b03d1646dd1
012e7afd-f248-43bf-959b-7443a0be49fe,276,Ol Jorok West,156bb4a8-42b9-4112-8933-90a018077ec0,f22a3ce1-d43c-4626-9ff0-3b03d1646dd1
89794bbc-9d2b-449b-bf1f-8dc8fdff398b,277,Ndaragwa East,156bb4a8-42b9-4112-8933-90a018077ec0,9c15097d-de7b-4adf-90f7-9836555ec635
73e0b221-7591-4b44-b2b2-f06601c15ad9,278,Ndaragwa Central,156bb4a8-42b9-4112-8933-90a018077ec0,9c15097d-de7b-4adf-90f7-9836555ec635
3f363328-2562-48c7-bd5f-415c87bef99e,279,Ndaragwa West,156bb4a8-42b9-4112-8933-90a018077ec0,9c15097d-de7b-4adf-90f7-9836555ec635
796eb256-4b05-43b9-bfe7-1b2f75bbe54d,280,Tetu East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,db55bd1e-7e14-44d7-bea5-c23f265d44b5
f7f365c4-862c-4171-bbe6-289657ad495c,281,Tetu Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,db55bd1e-7e14-44d7-bea5-c23f265d44b5
5c6fcbb1-d45e-4cab-8290-906290ffc646,282,Tetu West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,db55bd1e-7e14-44d7-bea5-c23f265d44b5
d692b4db-2ed9-4638-942c-a9d77aa98df9,283,Kieni East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,30b3dd97-8b64-49d3-bb7f-3cd158c3088e
172e3687-5b65-48ef-99f9-f7c0253e7433,284,Kieni Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,30b3dd97-8b64-49d3-bb7f-3cd158c3088e
5c5e0af1-cedd-49e0-895a-0ea623e18acb,285,Kieni West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,30b3dd97-8b64-49d3-bb7f-3cd158c3088e
b0bb9362-cff7-402a-97aa-61436850c41e,286,Mathira East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,6ee9e539-ad4c-41a1-b6f2-2630a51c7897
981891dd-7e4a-4bf9-bbc1-49465bbdcf24,287,Mathira Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,6ee9e539-ad4c-41a1-b6f2-2630a51c7897
9708cb8b-d8f3-48d3-a55f-610b450cfd24,288,Mathira West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,6ee9e539-ad4c-41a1-b6f2-2630a51c7897
8aaa72c4-6ee4-4a16-9a19-d1c5d8049317,289,Othaya East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,599f5eae-5e59-421a-a1e3-bf3e175ce87d
5576d651-9c42-47a5-b407-35bc36225e01,290,Othaya Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,599f5eae-5e59-421a-a1e3-bf3e175ce87d
2120789e-93fe-43cf-bf1d-9accdeb5a54e,291,Othaya West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,599f5eae-5e59-421a-a1e3-bf3e175ce87d
315f7179-13b4-4c37-8e29-3e92a00871c3,292,Mukurweini East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,09b6ff6f-fd51-47e2-924e-708e6f74869d
a317d114-6392-4905-b533-7a223268af3b,293,Mukurweini Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,09b6ff6f-fd51-47e2-924e-708e6f74869d
c0ce610c-742c-4ceb-99c4-4d00f025ba19,294,Mukurweini West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,09b6ff6f-fd51-47e2-924e-708e6f74869d
0f9ac62a-b00d-4185-8e7c-11aa3b9a5810,295,Nyeri Town East,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,b3cb815e-d2fa-4742-879a-d6a854f0afe1
63350331-6f87-4364-9fda-d4dfd54d3d31,296,Nyeri Town Central,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,b3cb815e-d2fa-4742-879a-d6a854f0afe1
d0bb89e6-cddf-4462-9829-780535db9f6e,297,Nyeri Town West,06863352-b5d7-4a90-a6cd-faba5d3c2cd0,b3cb815e-d2fa-4742-879a-d6a854f0afe1
e1a846a1-7181-4c6a-a1de-25fc2798587f,298,Mwea East,c88d4c16-a456-4cc9-bab7-c386650177ba,9bb0a5c9-3a19-498a-bc19-cd0116c8bfe0
96c26f07-4651-4230-b4e7-01d7931c3bce,299,Mwea Central,c88d4c16-a456-4cc9-bab7-c386650177ba,9bb0a5c9-3a19-498a-bc19-cd0116c8bfe0
c2722507-6a7c-4a22-91f2-1b8453a13b2e,300,Mwea West,c88d4c16-a456-4cc9-bab7-c386650177ba,9bb0a5c9-3a19-498a-bc19-cd0116c8bfe0
a3e49c31-2cf1-4c53-9304-13b14ce9359e,301,Gichugu East,c88d4c16-a456-4cc9-bab7-c386650177ba,dd8ac4bf-bcfd-436a-bb3b-b4beb78470bb
caf846e1-bc32-443d-af02-31aeaf4b58f3,302,Gichugu Central,c88d4c16-a456-4cc9-bab7-c386650177ba,dd8ac4bf-bcfd-436a-bb3b-b4beb78470bb
f8b60f8b-d815-4a15-a6fa-c704832969e3,303,Gichugu West,c88d4c16-a456-4cc9-bab7-c386650177ba,dd8ac4bf-bcfd-436a-bb3b-b4beb78470bb
7b0084d9-0bd5-47b5-8ea5-46b08b892b96,304,Ndia East,c88d4c16-a456-4cc9-bab7-c386650177ba,165ad80e-7604-4d76-abd3-9707984c4313
f61c96a2-760d-4c58-8ddb-3cdb564dbd56,305,Ndia Central,c88d4c16-a456-4cc9-bab7-c386650177ba,165ad80e-7604-4d76-abd3-9707984c4313
9c822e69-ee52-47b1-907f-8d12c3071b4c,306,Ndia West,c88d4c16-a456-4cc9-bab7-c386650177ba,165ad80e-7604-4d76-abd3-9707984c4313
